Language,Glot500,SeamlessM4T,NLLB,Qwen,LLAMA,GPT-2,r50k_base,p50k_base,p50k_edit,cl100k_base,RoBERTa,GottBERT,CamemBERT,PhoBERT,RoCBert,XLM-RoBERTa,M2M100,MBart50,mT5,FlanT5,ByT5,CANINE,BLOOM,ArabicBERT,MuRIL,UTF-32,BERT Japanese
Hausa,2.6922973373179334e-05,0.0,0.0025023459493274947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.655525262897001e-05,2.552192333214231e-05,0.006454071909541354,0.008022840827980014,0.0363290199454336,4.7935766073461565e-05,2.4499595756670014e-05,4.79351916209285e-05,2.225511032970946e-05,0.0064,3.2163073932185945e-05,3.2530316447689445e-05,0.0,0.03133165324139211,0.03141562971833186,0.0,0.016376179321312672
Hebrew,0.00020963418834134436,0.0002445918034568975,0.000244595127121523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.65729658599509e-06,8.418122534191608e-06,0.8052593883866435,0.27840737291518003,0.9403903070662227,0.00022350697341757064,0.00021981432154956167,0.00020860340023542385,0.00021203088167429563,0.8052514932836022,8.343647008107243e-06,9.922357552154392e-06,0.0,0.0,0.9358186010760953,0.0,0.9413619932555375
Hindi,0.0,0.0,0.0004815431393861013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6109280474990564e-05,5.772330183362625e-05,0.791415439595616,0.525726365896843,0.9675393580934156,0.0,0.0,0.0,0.0,0.7913959798226842,5.7456144329834556e-05,5.803336531616577e-05,0.0,0.8843559371268115,0.0,0.0,0.9648895604000288
Chhattisgarhi,1.2876973396172964e-05,0.0,3.997441637352095e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.959361117490082e-05,3.933749366666352e-05,0.7839467440538049,0.5479843312364545,0.9650862442576059,2.370567039635881e-05,2.0883802522763345e-05,2.3705389420284702e-05,1.9042359729217644e-05,0.783940534989486,3.914078156312625e-05,3.996738661252418e-05,0.0,0.8841583993884706,0.0,0.0,0.9646581584455517
Croatian,0.0017330744419660766,0.001856809741773901,0.0020871417673052842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7689878735881267e-05,1.741098633237573e-05,0.02711979579569115,0.002480292945144939,0.0,0.0017356353338814287,0.0017422558783987709,0.0017356089094590686,0.0017404102228659533,0.026918654989851392,2.2869862857055734e-05,2.352812002478295e-05,0.0,0.0,0.11882023953991452,0.0,0.0699264092254002
Hungarian,0.00033261026753434564,0.00036961744594344855,0.0011616701648779586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.16322115729001e-06,7.061598322164239e-06,0.07008894180264724,0.0025475958018061997,0.0,0.0003271320475621551,0.0003321973005893426,0.0003271273947858738,0.000325540457444628,0.01723649277860361,1.001308376278337e-05,1.1002108737508022e-05,0.0,0.0,0.07001229695951648,0.0,0.1318280644420737
Armenian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8497871552841014,0.8282987013510301,0.958464550174483,0.0,0.0,0.0,0.0,0.849796421961752,0.0,0.0,0.0,0.9563398692810458,0.9576375191759807,0.0,0.9616605506652559
Igbo,0.000643240925257927,0.0,0.0038309299868908376,0.000574355423724813,0.0,0.0,0.0,0.0,0.0,0.0,5.0006389705351236e-05,4.8920487900332656e-05,0.09169834474684571,0.004329598785127505,0.0,0.0006712257371637949,0.0007710925953691606,0.0006712204366881194,0.0006452708439463406,0.09156719626829521,5.115105866706735e-05,5.3180578452749055e-05,0.0,0.0,0.30816068748852926,0.0,0.30823822440588905
Ilocano,0.0001530143833520351,5.033345916698125e-05,0.0011702676515370773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9015453618068845e-05,5.58793007104654e-05,0.0002867727984374758,0.0005184914448911593,0.0,0.00015609553046464435,0.00016560404073859403,0.0001560939060939061,0.0001514678178220821,0.00024512958162508654,6.049317859815018e-05,6.063313760531018e-05,0.0,0.0,0.0,0.0,0.0
Indonesian,0.0006260933615689163,0.00041368394546566423,0.000719463280392827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.614829913658827e-06,9.232331625351983e-06,0.0007844955158949489,0.0010060073007386967,0.0,0.0006249553603314049,0.000629895824921263,0.0006249442014105883,0.0006202249725127569,0.0009169151583797569,1.77922013223164e-05,1.7807028790404147e-05,0.0,0.0,0.0,0.0,0.0
Icelandic,0.0001822463971289183,0.0002988915023846344,0.0006237816764132554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.917175246586182e-05,3.67728175332794e-05,0.10172989467322165,0.032703488372093026,0.2790778308342711,0.0001903182392844034,0.0001832665428599355,0.00017672167695277453,0.00017305429290015922,0.07370797298461008,4.244016820453332e-05,4.2981342190094755e-05,0.0,0.052536567302351414,0.29891125415801006,0.0,0.3759407855679185
Italian,0.0,0.0,0.00028136933074294904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.470235051233972e-06,8.861791499769594e-06,0.0009803113175567344,0.0004761177538022045,0.0,0.0,0.0,0.0,0.0,0.000921483270312351,1.300994935877212e-05,1.310452826974361e-05,0.0,0.0,0.0039103885346637645,0.0,0.008530698499529999
Javanese,0.0,0.0,0.0008160600620205648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010754422756358553,0.0003475118154017237,0.0,0.0,0.0,0.0,0.0,4.6867310831816656e-05,7.412623698157963e-06,7.426385949277784e-06,0.0,0.0,0.0,0.0,0.0
Japanese,0.0,0.0,0.0007993338884263114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.334807231815936e-06,7.857064286499992e-06,0.9447782180749074,0.14988298928236463,0.0,0.0,0.0003928964325003929,0.0,0.0,0.9447868515665125,6.07594321423472e-06,8.801964598498384e-06,0.0,0.02609043043576243,0.9679554830662956,0.0,0.0
Kabyle,0.0003185254395651066,0.00020412329046744235,0.0003437902879243661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015224871349837094,0.0001526562181966212,0.04493021427167289,0.02773069758856203,0.07830816699329182,0.002243727140889647,0.003612843612843613,0.002243706676395476,0.00032654018118793645,0.04492137384993219,0.00015302441832503843,0.0001558099585935035,0.0,0.07823655498074103,0.22353389185072353,0.0,0.12993856995852693
Jingpho,0.003304001888001079,0.003307771546297356,0.0033078094060822487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003372196554891087,0.003371748948761875,0.0,0.003311858004088075,0.0033118168822751206,0.003303204884948425,0.003309881268618082,0.0033394988218004916,6.047466565069229e-06,6.048033481913356e-06,0.0,0.0,0.0,0.0,0.0
Kamba,0.0,0.0,0.0012110999947343478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03643403659431599,0.0012825954564748003,0.0,0.0,0.00014528699370077106,0.0,0.0,0.036412785247396336,0.0,0.0,0.0,0.0,0.16873795987407791,0.0,0.16897370312787335
Kannada,0.00631246712256707,0.006538112411373617,0.0064121426119366385,0.00010936220495544158,0.0,0.0,0.0,0.0,0.0,0.0,0.00014317546500749933,0.00014222183323943046,0.8674975449136387,0.966793300602037,0.9660061095010574,0.006312648723291454,0.006502688810214382,0.006312570893130147,0.0063119451979607565,0.8674985917934053,0.0001428287714277164,0.00014332281074406588,0.0,0.9659368703828073,0.005210602443232316,0.0,0.9646305544884108
Kashmiri (Arabic script),0.0036871994886095182,0.003665750229109389,0.003860181808083239,0.0014488337155901994,0.0,0.0,0.0,0.0,0.0,0.0,6.14834102388323e-06,6.749900438968525e-06,0.8033911368015414,0.41692002249103094,0.9093803814536829,0.017560170301503173,0.05130488053910558,0.017560017725104484,0.0036897281012735266,0.8033667661209526,6.706908115358819e-06,8.054415632009859e-06,0.0,0.09688826025459689,0.0,0.0,0.9762254120148857
Kashmiri (Devanagari script),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002866398775560976,0.0002889229865169273,0.7548360432648206,0.5360424046435347,0.9204684975767367,0.0,0.0,0.0,0.0,0.754798020439366,0.00028783364180309286,0.0002889860203012679,0.0,0.8713847044259738,0.0,0.0,0.9200216255181114
Georgian,0.0,0.00046013071895424835,0.0016941353635070693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3738792579952903e-05,1.374668704842133e-05,0.8639453024713878,0.7588315491412483,0.9561043781071731,1.2473027078941788e-05,6.059259558481953e-05,0.0,9.828203011361402e-06,0.8631724100636753,1.3084706464237535e-05,1.4090212586082393e-05,0.0,0.954198655285871,0.9557190249531228,0.0,0.9557119601647036
Kazakh,0.0003053295268918981,0.0010699764605178687,0.0020829172254401233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2132333803536485e-06,3.2404932030655067e-06,0.7167506373679737,0.09637431219099252,0.524581018942805,0.0003068919155901093,0.00030828801499512904,0.000306887430767657,0.0003033673778946304,0.2955585126415426,2.044968865349025e-06,3.7579574749532136e-06,0.0,0.38653080951529717,0.7511696168783727,0.0,0.9557190107123463
Kabiyè,0.0013464709934659625,0.0012619453372737666,0.002232696601339618,0.0005339028296849973,0.0,0.0,0.0,0.0,0.0,0.0,3.514526710402999e-05,3.479713271626418e-05,0.26309603373971563,0.26976910502656315,0.6234747290083906,0.002744811294223522,0.0016982964690555262,0.002739171274136486,0.0013508931502720623,0.2630531233127538,3.36965067954622e-05,3.544842254519674e-05,0.0,0.7101367101367101,0.7105353466026081,0.0,0.20665278145111524
Kabuverdianu,0.00020578389946770566,0.0002231644722160232,0.0015227893299726949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009634761913901311,0.0007234527525890689,0.0,0.00021082394960067463,0.0002309412679891093,0.00019842008011210734,0.0002023159222630821,0.003908081913396905,3.793281340090432e-06,3.885939892281746e-06,0.0,0.0,0.0,0.0,0.01712207839041945
Halh Mongolian,1.4476808153338353e-05,1.2389577887081388e-05,0.0003097432847655863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6977785934717294,0.06066889425976553,0.3511240448387454,1.3880021097632069e-05,2.363088556743664e-05,1.3879828445320415e-05,1.0304816471218647e-05,0.33264796867260443,0.0,0.0,0.0,0.18020623872131994,0.6491246996518413,0.0,0.9672254704915038
Khmer,0.005623771835542672,0.005567491826249416,0.0061840839241842525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8563739992311421,0.538431386273755,0.9365684313799479,0.005618907676069455,0.0058910410600497955,0.005618849532797318,0.005614697984440175,0.8563165702665311,0.0,0.0,0.0,0.9355432780847146,0.9356757970363718,0.0,0.9341263525593989
Kikuyu,0.001255332385353715,0.00106387694490004,0.0015847509281320996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1045696044536246e-05,1.6129032258064517e-05,0.1125651223294168,0.0016905437915862936,0.0,0.001253405204891903,0.0012574410710781286,0.0012533961238905995,0.0012486745912160277,0.1125341278274619,1.4857251527325457e-05,1.6521443181104757e-05,0.0,0.0,0.5402772266389348,0.0,0.5403032223873308
Kinyarwanda,0.00023464080403582183,0.0,0.010864504112990843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.622173853678909e-05,5.509511778549109e-05,0.0003531350545397473,0.01114999593065842,0.0,0.00024400718357148434,0.00024200418183226207,0.0002342446099339235,0.00024174783686050142,0.00030041118781331947,5.774221159463609e-05,5.898108441927918e-05,0.0,0.0,0.0,0.0,0.0
Kyrgyz,0.00012152514051344372,0.000740930339076666,0.0007813552472046342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3155839074819467e-06,3.3393776068016443e-06,0.700893858792024,0.07113188653743394,0.19245208559426324,0.0001299113715753919,0.00027497795435365956,0.00011547510789705394,0.0001271470513442911,0.2459943958346624,2.049470109503188e-06,3.7663932265184213e-06,0.0,0.1467515245280744,0.4758253619682138,0.0,0.9541822964875529
Kimbundu,1.279754287176862e-05,0.0,0.0017287697129496045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.155143448973268e-06,7.710635279240657e-06,0.0009880485645630455,0.000944294954289439,0.0,2.0398588417681496e-05,6.146218539043853e-05,1.0199190184299367e-05,1.0304710283070392e-05,0.0005468215994531784,1.040813777598912e-05,1.0460251046025105e-05,0.0,0.0,0.0,0.0,0.0
Northern Kurdish,5.115154925254799e-05,2.3269613375373768e-05,6.980965234793131e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3264831329972858e-05,3.057519587234856e-05,0.009289023709270913,0.03871986345210156,0.0,4.849131399338094e-05,5.701091759071862e-05,4.849072614862408e-05,5.351714689386479e-05,0.0007125920694178186,2.8006497507421723e-05,3.1016648185913786e-05,0.0,0.0,0.32992142141538017,0.0,0.5196093592015892
Central Kanuri (Arabic script),0.0005848580257142578,0.00023111158067114804,0.0011027396807997835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039731431575652256,0.000397423331431553,0.818275698077315,0.3911082235990725,0.6514105100732943,0.0006565100697059221,0.0006772837755722098,0.0006565058441892796,0.0005811846167306179,0.8182732834806254,0.0003980161908161985,0.0003983575412146841,0.0,0.24122852680895368,0.0,0.0,0.9509714370355741
Central Kanuri (Latin script),0.0002101590904314566,0.0,0.001019810358669473,4.3145850232124676e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.2168033695411216e-05,2.134001038547172e-05,0.05276387775590092,0.04727891156462585,0.22454993224786526,0.00022195416164053075,0.00021973192704900023,0.0002123019319475807,0.00021153642753435063,0.05269790774501407,2.431188677607016e-05,2.5630041337595243e-05,0.0,0.22288372093023257,0.2230035500005671,0.0,0.16957924766551827
Kikongo,0.00023284800504047446,0.0002491142604074402,0.00024911770811708535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310958702956699,0.0004447312428058181,0.0,0.00024392830628910806,0.0002349699345288319,0.00023332025325852946,0.00023986067223560575,0.0002871203551104552,6.776100692856296e-06,6.783478160592062e-06,0.0,0.0,0.0,0.0,0.0
Korean,7.276431637924761e-05,0.0,0.0006357071834911734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.500103126417988e-06,6.5632947739765366e-06,0.7123820099944476,0.6060534719947592,0.0,0.00017360106475319714,0.0005610354365638536,0.00017359855334538878,0.00013139348766095702,0.7123265061144872,6.436518229828757e-06,7.63440367672881e-06,0.0,0.0,0.9147034047987826,0.0,0.8939437844103159
Lao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.353460668357481e-05,7.348332576887333e-05,0.8850432207183938,0.6073709906522978,0.9052709675243652,0.0,0.0,0.0,0.0,0.8849472013251433,7.348317305993825e-05,7.382597275433047e-05,0.0,0.902771467514766,0.9029085582757899,0.0,0.902735302497863
Ligurian,0.00012200532386867791,0.0,0.0077967595701813296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6612537482037694e-05,1.6169848084277248e-05,0.017480068052173333,0.009888658552895547,0.0,0.00013195960006090444,0.00012930434263661502,0.00013195826058711276,0.00012598651944241966,0.017081231045409418,1.6524500877450996e-05,1.7477628635346756e-05,0.0,0.0,0.0350722101446007,0.0,0.11546712431620723
Limburgish,0.0001826245760500913,0.013197458787190978,0.010062010062010062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.856441387504293e-05,9.45796407865243e-06,0.006271538731475566,0.009358385475062389,0.0045791036836739215,0.0001963728774402218,0.00019467729375658468,0.0001848193967956937,0.0001879117478003272,0.0017837098088662679,1.7977592728423293e-05,1.8566930069514587e-05,0.0,0.0,0.0,0.0,0.0165513684082772
Lingala,0.0,1.4981497850155059e-05,0.00010487205609156829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.39364050537786e-06,8.618163641691228e-06,0.00014606936468955696,0.00018026565464895636,0.0,0.0,0.0,0.0,0.0,0.00012641266149217506,1.0716620406588578e-05,1.0730266146367984e-05,0.0,0.0,0.0,0.0,0.0
Lithuanian,1.4592149423610097e-05,0.000879557384026103,0.0036601455546255443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.76994739745612e-06,7.762528721356269e-06,0.06257242178447277,0.030157191622065826,0.0,1.4285510206997042e-05,3.801847697981219e-05,1.4285306134110454e-05,1.2402793109008148e-05,0.061090723682886414,1.0872519706441968e-05,1.1616515587427833e-05,0.0,0.0,0.3320707544221514,0.0,0.3183890868682224
Lombard,0.0001205070058391122,0.0,0.013877849822212926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.020468234935555e-06,8.025102520684701e-06,0.019676952906766573,0.013703157573600447,0.008639414602880695,0.00012757855895110796,0.00012108492089118501,0.00011776366794571095,0.00012556616888649715,0.01283408841111975,9.977251865746098e-06,1.0781903652908958e-05,0.0,0.0,0.09009495138829722,0.0,0.11122232826648665
Latgalian,0.0003682181692652897,0.0006616960688163912,0.0006380716058135413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.94912559618442e-06,1.517865274278255e-05,0.06126526252699037,0.010394387192948345,0.0,0.0003746801837003415,0.0003752853732525775,0.00037467617273642066,0.0003745591127110797,0.061256350211780365,1.4719898727096757e-05,1.5624023498531342e-05,0.0,0.0,0.1100881156800723,0.0,0.10987067867471866
Luxembourgish,0.0,0.000395753794580501,0.00022115910651720967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007363685619058565,0.0005101400794480451,0.0,0.0,0.0,0.0,0.0,0.007914691211218013,6.69545713233571e-06,6.892606301220681e-06,0.0,0.0,0.0,0.0,0.06207459842090934
Luba-Kasai,0.0,2.7686259309504694e-05,0.00013843321289643812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.812703455819161e-05,0.0011605804730050809,0.0,0.0,0.0,0.0,0.0,3.48730968007421e-05,7.142551033527135e-06,7.147145430115212e-06,0.0,0.0,0.0,0.0,0.0
Ganda,0.0002887272627280602,0.0,0.006110658963856386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014890206623514263,0.00014511805780820515,0.00040602953864893673,0.005505360482575139,0.0,0.0002923565016837569,0.00030867373186541823,0.0002815254347402386,0.00028252271047941933,0.00034616087990176867,0.00014910351511536886,0.00015086540166027375,0.0,0.0,0.0,0.0,0.0
Luo,7.900974453515933e-05,0.0,0.0012713698333694005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.311593865521961e-05,9.058299213739628e-05,0.000179434959313123,0.0005109958741814603,0.0,8.836068832976209e-05,8.849949112792601e-05,7.731474834049416e-05,7.53482164000775e-05,0.00012863652058522847,9.564273758943516e-05,9.588151994335615e-05,0.0,0.0,0.0,0.0,0.0
Mizo,0.0016577686694774765,0.0015821767149895164,0.0016722408026755853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.274843590862796e-05,7.467268473192506e-05,0.0019443122713177024,0.002063542228253797,0.0,0.0016548391354226947,0.0016791923494358324,0.0016548223350253807,0.0016523335587979515,0.001913839687781447,7.70383651058227e-05,7.720246346042497e-05,0.0,0.0,0.0,0.0,0.0013121415419779475
Standard Latvian,2.8210336267208305e-05,0.00021030199366289993,0.0008552400981423063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09068940903548166,0.010144593139516997,0.0,2.7193865064041554e-05,3.6620646720621085e-05,2.7193495315920432e-05,2.3327423719324437e-05,0.09039189718527914,3.459656940417788e-06,3.7823199237484304e-06,0.0,0.0,0.20356666143216082,0.0,0.1047982290403542
Magahi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.532168241139311e-05,5.497120294268702e-05,0.7903796461935997,0.5569244075245513,0.9719418796077589,0.0,0.0,0.0,0.0,0.7903709738311443,5.4770340139460935e-05,5.620029786157867e-05,0.0,0.8932050490498731,0.0,0.0,0.9714816993340037
Maithili,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5354221899214887e-05,1.531630466580589e-05,0.7961017669560994,0.5573910664204118,0.9707318837958105,0.0,0.0,0.0,0.0,0.7960974424888925,1.5253924453413752e-05,1.5734341380137753e-05,0.0,0.9213550059553002,0.0,0.0,0.9695025623242014
Malayalam,0.0015167209233501037,0.001463963963963964,0.0016436999009276773,5.3481928201784766e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.99138985250443e-05,4.989907911249498e-05,0.8842924273938834,0.9678640957943302,0.9641889695524976,0.0015114762491010374,0.0015720454500228842,0.0015114578254509996,0.001516990291262136,0.8842900069342785,5.0924085850556436e-05,5.1116381778032226e-05,0.0,0.9639478751011524,0.0,0.0,0.965348144134381
Marathi,0.0022579734688117415,0.0022885731012826653,0.0023285210564832678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3857479359029546e-05,3.3272911654632965e-05,0.8439912286261139,0.45019893452019694,0.96331028817852,0.0022706005394396434,0.002273298453243163,0.0022568082676244342,0.002268548129197314,0.8439856532704714,3.3159414606577964e-05,3.445899379738111e-05,0.0,0.9470465261097767,0.0,0.0,0.9647356343370955
Minangkabau (Arabic script),0.00014330368738300596,0.00010244152296397473,0.000452453922263294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.449606250702153e-05,1.5526572619998225e-05,0.8322367636892417,0.23804683472957544,0.7037444555238456,0.038975879172290444,0.03897681879908832,0.038975556438791734,0.002866967725897999,0.8322095682836177,1.550164428155415e-05,1.6155871851624472e-05,0.0,0.008870915740118095,0.36894270525694034,0.0,0.9673444639338228
Minangkabau (Latin script),0.00011742085100761768,0.00010251153254741159,0.00042469685431433424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.660435685649422e-06,9.025840982733567e-06,0.00026822835173677856,0.0004892461771646745,0.0,0.00012793777106815245,0.00012643184059473538,0.00012793613428176655,0.00012189621756036911,0.00019858781994704325,1.084359559171694e-05,1.0851989712313753e-05,0.0,0.0,0.0,0.0,0.0
Macedonian,0.000146797610134907,0.0001357828560565943,0.0020910843766124435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4368507533350045e-05,2.5482251611752413e-05,0.6245136414775924,0.012574239049740163,0.14108812136699475,0.00015734965955255478,0.00015258245810340003,0.00014304309888569426,0.00015326573921244988,0.12779865654175496,2.444584328992159e-05,2.588968037340316e-05,0.0,0.13848907146888204,0.37205111070611346,0.0,0.9607738217740276
Maltese,1.1679104913399436e-05,0.0,0.005743812138128301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.058956403885249e-06,7.044337057439524e-06,0.03840214593830427,0.034457237469575235,0.06912411439626681,1.7106444853098404e-05,0.00041420468473951595,1.7106298539122106e-05,1.7957673762940748e-05,0.03833837604925772,9.960886917371122e-06,1.0470436721915672e-05,0.0,0.0576249648011899,0.18414943851434468,0.0,0.184353756859911
Meitei (Bengali script),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.606906439989945e-05,2.5180178163749497e-05,0.8437484032497062,0.9744523953063703,0.9746363047218932,0.0,0.0,0.0,0.0,0.8437448091690837,2.5088681520095337e-05,2.612300951997104e-05,0.0,0.9745708836617928,0.0,0.0,0.9695958825772016
Mossi,0.001059054312637647,0.0006900205773993617,0.001441667898861452,0.0007136146842029195,0.0,0.0,0.0,0.0,0.0,0.0,0.0001800463619381991,0.00017455688008669658,0.0672286912737851,0.026260440559137923,0.07432649614556945,0.0010712775454588168,0.001157451330120299,0.0010618703954292587,0.001063802841873306,0.06721548599082126,0.00017922284493863483,0.0001818056941543409,0.0,0.07354485871782629,0.19637625885760399,0.0,0.19254189565099397
Maori,0.00031884235698080815,0.0002912267928649436,0.0003154995206834205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5536394002951916e-05,1.4334040479330314e-05,0.05042190816379355,0.0006760113700225609,0.0,0.00032390703867989887,0.0003178639542275906,0.0003149067875908731,0.00031436090428159553,0.0504152618595526,1.992905257284069e-05,2.090220901512275e-05,0.0,0.0,0.03753187327535017,0.0,0.023378325077047526
Burmese,0.0002685044303231003,0.00029617719858681166,0.00033847390577732646,8.282087914363211e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9203732285674197,0.9813829073139297,0.9785162132316032,0.0002725909772386534,0.00039301434859658147,0.0002628530262171555,0.00026324512996509566,0.9203639170194354,0.0,0.0,0.0,0.9783676787670991,0.9783980670056619,0.0,0.9790763165305548
Dutch,0.00024080428631629642,0.00016946758932354187,0.0002542049739439902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.655678504528513e-05,8.904719501335708e-05,0.0004358228602431714,0.0003719158200290276,0.0,0.0002497245684906353,0.00025468486099568374,0.0002497209001703978,0.0002477700693756194,0.0011276357499960573,9.686302184953021e-05,9.699825056726656e-05,0.0,0.0,0.0,0.0,0.004914452129595923
Norwegian Nynorsk,0.00016975570610657572,0.00014522429892969692,0.0014958320020912602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020604444444444446,0.0005001620895660631,0.0,0.0001712890931669926,0.00017532975480808136,0.00017128664820577236,0.00016798687117991395,0.020537280038701096,3.7165464363894494e-06,3.8019055150441403e-06,0.0,0.0,0.0,0.0,0.06067776757732122
Norwegian Bokmål,3.212799794380813e-05,9.168423947923352e-05,0.0014211274277593558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0233319688907081e-05,1.0342972984154565e-05,0.020157549074899486,0.0002645002833931608,0.0,3.1357792411414234e-05,2.8669313799974198e-05,3.135730076355027e-05,2.7246100401879983e-05,0.02009620276582952,1.8744282993686924e-05,1.915422599688169e-05,0.0,0.0,0.0,0.0,0.06502335703124361
Nepali,7.618118934072799e-05,5.700198081883345e-05,0.0013680670352847289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.521568096516762e-06,7.568303943086355e-06,0.8342344017746842,0.445011708713748,0.9708120670798396,7.411469990958007e-05,7.391074046243487e-05,7.411360132811573e-05,7.261787437107733e-05,0.8342344735968117,7.522620519903349e-06,8.009515304181367e-06,0.0,0.9437224519471077,0.0,0.0,0.9672784321537964
Northern Sotho,8.530031804832872e-05,7.455824241369883e-05,0.0001366918096752948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.639680262348842e-05,1.557389814670612e-05,0.024340467110032463,0.0004624783973906482,0.0,9.567455343902182e-05,9.33987816647814e-05,8.610627427718566e-05,8.700191404210893e-05,0.024269693351224256,1.6406083375715716e-05,1.6806101287011237e-05,0.0,0.0,0.0,0.0,0.00267811762866042
Nuer,0.003776583397318001,0.003572980113661551,0.003803528681620711,5.489076737292787e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.00017529114060596798,0.00017727595047182677,0.21994807703918373,0.17666425957431184,0.3664206970128023,0.0051034456262126285,0.005585252859040399,0.005097009668950503,0.003779626432271229,0.1919764590485532,0.00017773685621379705,0.00017853380894740036,0.0,0.49116859377656863,0.6558005393527767,0.0,0.18128841285748215
Nyanja,0.00039005504110024413,0.00018944637938823392,0.001471874089186826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002101334767844535,0.00020917135961383748,0.0005148709202513214,0.0009886683397977033,0.0,0.00040059456667264045,0.00039778870280084047,0.00040059034366434745,0.0003939666816749212,0.00045841769492302404,0.00021279297645891894,0.00021327976112666753,0.0,0.0,0.0,0.0,0.0
Occitan,0.0,0.0,0.003049073273792375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.211156552816772e-06,8.590474881451447e-06,0.008874005116543491,0.003034980315984808,0.0,0.0,0.0,0.0,0.0,0.007611026033690659,9.860312243221036e-06,1.0171422371704458e-05,0.0,0.0,0.03267496201703944,0.0,0.0399529964747356
Odia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25368647711364e-05,6.375554141914169e-05,0.839022745156818,0.973193091231178,0.9728238073161578,0.0,0.0,0.0,0.0,0.8390150096151445,6.344506714602939e-05,6.394318835782608e-05,0.0,0.9716377771249067,0.0,0.0,0.9699251615302376
